location,context,source,target,notes,developer comments
VoiceSound.csv,words_en,You are the first person who has brought me so much happiness. I wish to continue to be happy with you.,You are the first person who has brought me so much happiness. I wish to continue to be happy with you.,,
VoiceSound.csv,words_en,Those days when I stayed behind those high walls would certainly have been more colorful if I met you earlier.,Those days when I stayed behind those high walls would certainly have been more colorful if I met you earlier.,,
VoiceSound.csv,words_en,"I wanna see things, all the beautiful and wonderful things in this world. And I wanna see them all with you. Because you can show me such a would. Would you like to go on a journey with me?","I wanna see things, all the beautiful and wonderful things in this world. And I wanna see them all with you. Because you can show me such a would. Would you like to go on a journey with me?",,
VoiceSound.csv,words_en,What do you think? Do I look good in this dress? Stunned?,What do you think? Do I look good in this dress? Stunned?,,
VoiceSound.csv,words_en,Tanyao,Tanyao,,
VoiceSound.csv,words_en,{5}Single-wait Four Concealed Triplets,{5}Single-wait Four Concealed Triplets,,
VoiceSound.csv,words_en,All Honor Tiles,All Honor Tiles,,
VoiceSound.csv,words_en,Thirteen Orphans (Thirteen Waits),Thirteen Orphans (Thirteen Waits),,
VoiceSound.csv,words_en,Little Four Winds,Little Four Winds,,
VoiceSound.csv,words_en,Big Four Winds,Big Four Winds,,
VoiceSound.csv,words_en,"Ahahaha, that was a little regrettable.","Ahahaha, that was a little regrettable.",,
VoiceSound.csv,words_en,Sigh... what an immature mistake.,Sigh... what an immature mistake.,,
VoiceSound.csv,words_en,"Tut, Four-Wind Discarded.","Tut, Four-Wind Discarded.",,
VoiceSound.csv,words_en,"Tut, Four-kan Abortion.","Tut, Four-kan Abortion.",,
VoiceSound.csv,words_en,"Tut, {5}nine different terminals and honors.","Tut, {5}nine different terminals and honors.",,
VoiceSound.csv,words_en,"Emmm... what a surprise, but this is the fun of playing mahjong.","Emmm... what a surprise, but this is the fun of playing mahjong.",,
VoiceSound.csv,words_en,"Give up my Dora? No, I think you misunderstood. This is a declaration of war!","Give up my Dora? No, I think you misunderstood. This is a declaration of war!",,
VoiceSound.csv,words_en,There's not many tiles left. It’s getting close to match point.,There's not many tiles left. It’s getting close to match point.,,
VoiceSound.csv,words_en,Here we go!,Here we go!,,
VoiceSound.csv,words_en,This will be a perfect victory!,This will be a perfect victory!,,
VoiceSound.csv,words_en,"Kaavi, I am an unknown fortune teller. Your face, it tells me that you are having issues with women. I can help you solve it with my fortune telling. You’ll need to pay 50,000 coppers, though.","Kaavi, I am an unknown fortune teller. Your face, it tells me that you are having issues with women. I can help you solve it with my fortune telling. You’ll need to pay 50,000 coppers, though.",,
VoiceSound.csv,words_en,Fate is inevitable.,Fate is inevitable.,,
VoiceSound.csv,words_en,"Ah, it's you again. The one with women issues.","Ah, it's you again. The one with women issues.",,
VoiceSound.csv,words_en,You really like to come to me for fortune telling.,You really like to come to me for fortune telling.,,
VoiceSound.csv,words_en,"Telling your fortune in love is probably the most meaningless thing to do. Because no matter what the result is, my client will still go to confess. Humans are so predictable this way, why should I bother to tell fortunes.","Telling your fortune in love is probably the most meaningless thing to do. Because no matter what the result is, my client will still go to confess. Humans are so predictable this way, why should I bother to tell fortunes.",,
VoiceSound.csv,words_en,"Ah, I just played a wrong tile... Forget what you just saw, or you will be doubly cursed by both the Tower and the Devil!","Ah, I just played a wrong tile... Forget what you just saw, or you will be doubly cursed by both the Tower and the Devil!",,
VoiceSound.csv,words_en,"By the power of the divine, tell me my fortune for today...","By the power of the divine, tell me my fortune for today...",,
VoiceSound.csv,words_en,"It's really strange that I can't see through people's mahjong fortune including myself. Why,,,","It's really strange that I can't see through people's mahjong fortune including myself. Why,,,",,
VoiceSound.csv,words_en,"It's really strange that I can't see through people's mahjong fortune, including my own. Why... speaking of mahjong fun... Maybe this is the ugly state of people struggling meaninglessly to avoid their absolute fates... Huh? Do you think that's a bad taste? Haha... a bad taste is still a funny taste, isn't it?","It's really strange that I can't see through people's mahjong fortune, including my own. Why... speaking of mahjong fun... Maybe this is the ugly state of people struggling meaninglessly to avoid their absolute fates... Huh? Do you think that's a bad taste? Haha... a bad taste is still a funny taste, isn't it?",,
VoiceSound.csv,words_en,My mentor? She is a confusing individual who thinks that fate can be altered and can be changed through people’s sheer will. I never agreed with that. Fate is absolute.,My mentor? She is a confusing individual who thinks that fate can be altered and can be changed through people’s sheer will. I never agreed with that. Fate is absolute.,,
VoiceSound.csv,words_en,"Umm... You may have bad luck recently. Do you need my exorcism service? 100,000 coppers will do.","Umm... You may have bad luck recently. Do you need my exorcism service? 100,000 coppers will do.",,
VoiceSound.csv,words_en,"Want to have a match against my mentor? I advise you to give up such ideas. She is much worse than me to some extent, for instance... she will do whatever it takes to show you all the possibilities.","Want to have a match against my mentor? I advise you to give up such ideas. She is much worse than me to some extent, for instance... she will do whatever it takes to show you all the possibilities.",,
VoiceSound.csv,words_en,Thank you. I’ll give you a discount on your next fortune telling.,Thank you. I’ll give you a discount on your next fortune telling.,,
VoiceSound.csv,words_en,That’s such a nice gift. You are an angel!,That’s such a nice gift. You are an angel!,,
VoiceSound.csv,words_en,Change? Maybe. But fate is never so trivial.,Change? Maybe. But fate is never so trivial.,,
VoiceSound.csv,words_en,So this is the change you mentioned? But the wheel of fate is still... turning.,So this is the change you mentioned? But the wheel of fate is still... turning.,,
VoiceSound.csv,words_en,"You’re probably right, but that doesn't mean skill can change everything.","You’re probably right, but that doesn't mean skill can change everything.",,
VoiceSound.csv,words_en,The blessings of fate is so close. Don't let it slip away from you.~,The blessings of fate is so close. Don't let it slip away from you.~,,
VoiceSound.csv,words_en,"This time, you have seized the blessings of fate.","This time, you have seized the blessings of fate.",,
VoiceSound.csv,words_en,"Unpredictable, I was also manipulated by fate... So, what do you think of my dress?","Unpredictable, I was also manipulated by fate... So, what do you think of my dress?",,
VoiceSound.csv,words_en,Blessing of Heaven,Blessing of Heaven,,
VoiceSound.csv,words_en,Blessing of Earth,Blessing of Earth,,
VoiceSound.csv,words_en,Almost there.,Almost there.,,
VoiceSound.csv,words_en,I respect the result.,I respect the result.,,
VoiceSound.csv,words_en,Four-Wind Discarded.,Four-Wind Discarded.,,
VoiceSound.csv,words_en,Four-kan Abortion.,Four-kan Abortion.,,
VoiceSound.csv,words_en,{5}nine different terminals and honors.,{5}nine different terminals and honors.,,
VoiceSound.csv,words_en,Oh~ Interesting. Is this how fate is arranged?,Oh~ Interesting. Is this how fate is arranged?,,
VoiceSound.csv,words_en,Everything that has no influence on fate is irrelevant.,Everything that has no influence on fate is irrelevant.,,
VoiceSound.csv,words_en,"Make your final struggles, this is the end of the line , hehehe…","Make your final struggles, this is the end of the line , hehehe…",,
VoiceSound.csv,words_en,"As the Chariot indicated, the victory awaits.","As the Chariot indicated, the victory awaits.",,
VoiceSound.csv,words_en,"This does not mean the determination of fate, but at least it is a step closer to victory.","This does not mean the determination of fate, but at least it is a step closer to victory.",,
VoiceSound.csv,words_en,Riichi. Let's do this.,Riichi. Let's do this.,,
VoiceSound.csv,words_en,Double Riichi!,Double Riichi!,,
VoiceSound.csv,words_en,Kita,Kita,,
VoiceSound.csv,words_en,"Ron, this is it!","Ron, this is it!",,
VoiceSound.csv,words_en,"Tsumo, hahahaha!","Tsumo, hahahaha!",,
VoiceSound.csv,words_en,"Welcome to ""Lullaby"". Oops, you are new here, aren't you? This must be your first time coming to a bar. Don't be nervous, my name is Natsuki Shinomiya. I'm the bartender here, so let me recommend some drinks for you.","Welcome to ""Lullaby"". Oops, you are new here, aren't you? This must be your first time coming to a bar. Don't be nervous, my name is Natsuki Shinomiya. I'm the bartender here, so let me recommend some drinks for you.",,
VoiceSound.csv,words_en,An easy win.,An easy win.,,
VoiceSound.csv,words_en,You're here today.,You're here today.,,
VoiceSound.csv,words_en,You've come just in time..... Come and play mahjong!,You've come just in time..... Come and play mahjong!,,
VoiceSound.csv,words_en,Mahjong is fascinating. As addictive as good wine.,Mahjong is fascinating. As addictive as good wine.,,
VoiceSound.csv,words_en,Pulling a hiatus when the manga is just about to reach climax? That's like murder! Don't you think so too?,Pulling a hiatus when the manga is just about to reach climax? That's like murder! Don't you think so too?,,
VoiceSound.csv,words_en,"There's nothing glorious about winning with a good hand. In contrast, what I am after is to turn the tables with an awful hand.","There's nothing glorious about winning with a good hand. In contrast, what I am after is to turn the tables with an awful hand.",,
VoiceSound.csv,words_en,"I'm feeling good today. How about a few Mahjong games? Don't worry, I won't win too much from you!","I'm feeling good today. How about a few Mahjong games? Don't worry, I won't win too much from you!",,
VoiceSound.csv,words_en,"Do you like drinking? I'm quite good at making cocktails. I can make you one if you don't mind. Would you like something sweet, sour or bitter?","Do you like drinking? I'm quite good at making cocktails. I can make you one if you don't mind. Would you like something sweet, sour or bitter?",,
VoiceSound.csv,words_en,"Don't worry, as long as I'm here, it is impossible to lose.","Don't worry, as long as I'm here, it is impossible to lose.",,
VoiceSound.csv,words_en,"Why did I create ""White Night"" in the beginning? It was probably my most genuine wish. If I could be a thief that was capable of everything, maybe I could even steal someone`s heart... Just kidding. I only wanted to steal the original works of a cartoonist.","Why did I create ""White Night"" in the beginning? It was probably my most genuine wish. If I could be a thief that was capable of everything, maybe I could even steal someone`s heart... Just kidding. I only wanted to steal the original works of a cartoonist.",,
VoiceSound.csv,words_en,"Would you like to go to the event next week with me? I've already thought about it, nobody fits the assistant of ""White Night"" better than you!","Would you like to go to the event next week with me? I've already thought about it, nobody fits the assistant of ""White Night"" better than you!",,
VoiceSound.csv,words_en,Thank you.,Thank you.,,
VoiceSound.csv,words_en,"Wow! This, this is it! I've wanted it for a long time!","Wow! This, this is it! I've wanted it for a long time!",,
VoiceSound.csv,words_en,Looks like you are also interested in cocktails. Would you like to learn with me?,Looks like you are also interested in cocktails. Would you like to learn with me?,,
VoiceSound.csv,words_en,I've tried to make a new cocktail recently. It is a blend of Golden Dream and Margarita. Would you like to try some?,I've tried to make a new cocktail recently. It is a blend of Golden Dream and Margarita. Would you like to try some?,,
VoiceSound.csv,words_en,"No, that photo is definitely not me. You must have mistaken me for someone else. Absolutely!","No, that photo is definitely not me. You must have mistaken me for someone else. Absolutely!",,
VoiceSound.csv,words_en,"How's it going? Let's play game together when there's a chance. I heard this new game, where multiple players could cook together was launched recently. It's quite fun.","How's it going? Let's play game together when there's a chance. I heard this new game, where multiple players could cook together was launched recently. It's quite fun.",,
VoiceSound.csv,words_en,"I don't have many friends, and I'm happy to be with you. If there's a chance, I can tell you another secret of mine, how about that?","I don't have many friends, and I'm happy to be with you. If there's a chance, I can tell you another secret of mine, how about that?",,
VoiceSound.csv,words_en,"Sorry that I have kept it from you all along, but this is who I really am. It's the truest form of myself that I have always suppressed. So... Hahahaha! You should feel honored! You're the only person who knows the true identity of ""White Night""!","Sorry that I have kept it from you all along, but this is who I really am. It's the truest form of myself that I have always suppressed. So... Hahahaha! You should feel honored! You're the only person who knows the true identity of ""White Night""!",,
VoiceSound.csv,words_en,Robbing a Kan,Robbing a Kan,,
VoiceSound.csv,words_en,Under the River,Under the River,,
VoiceSound.csv,words_en,Double East,Double East,,
VoiceSound.csv,words_en,Double South,Double South,,
VoiceSound.csv,words_en,Double West,Double West,,
VoiceSound.csv,words_en,Double North,Double North,,
VoiceSound.csv,words_en,Half Outside Hand,Half Outside Hand,,
VoiceSound.csv,words_en,Three Concealed Triplets,Three Concealed Triplets,,
VoiceSound.csv,words_en,Fully Outside Hand,Fully Outside Hand,,
VoiceSound.csv,words_en,Twice Pure Double Sequence,Twice Pure Double Sequence,,
VoiceSound.csv,words_en,Four Concealed Triplets (Single Wait),Four Concealed Triplets (Single Wait),,
VoiceSound.csv,words_en,"Alas, no-ten.","Alas, no-ten.",,
VoiceSound.csv,words_en,Nine Different Terminals and Honors,Nine Different Terminals and Honors,,
VoiceSound.csv,words_en,Never thought this could happen to me...,Never thought this could happen to me...,,
VoiceSound.csv,words_en,It's all for the final victory.,It's all for the final victory.,,
VoiceSound.csv,words_en,This is not the time to relax yet.,This is not the time to relax yet.,,
VoiceSound.csv,words_en,"Behold, my gorgeous formation!","Behold, my gorgeous formation!",,
VoiceSound.csv,words_en,"Sa, let's do it!","Sa, let's do it!",,
VoiceSound.csv,words_en,Riichi!,Riichi!,,
VoiceSound.csv,words_en,"Double Riichi, woof!","Double Riichi, woof!",,
VoiceSound.csv,words_en,Ron. I've got this!,Ron. I've got this!,,
VoiceSound.csv,words_en,Tsumo. Luck is on my side!,Tsumo. Luck is on my side!,,
VoiceSound.csv,words_en,"Yo, my friend, if you like Mahjong, then take me with you. I'm sure you will benefit a lot. The name's Wanjirou. What's yours?","Yo, my friend, if you like Mahjong, then take me with you. I'm sure you will benefit a lot. The name's Wanjirou. What's yours?",,
VoiceSound.csv,words_en,"Oops, I was only getting slightly serious. I am the best.","Oops, I was only getting slightly serious. I am the best.",,
VoiceSound.csv,words_en,I've been waiting for a long time. Let's get started!,I've been waiting for a long time. Let's get started!,,
VoiceSound.csv,words_en,"Yo, AIBO. How would you like to start the day? Pray first, or play mahjong?","Yo, AIBO. How would you like to start the day? Pray first, or play mahjong?",,
VoiceSound.csv,words_en,"Humans always let their emotions influence play style. How weak... Oui oui oui! If you keep interrupting with small wins, I will bite you-woof!","Humans always let their emotions influence play style. How weak... Oui oui oui! If you keep interrupting with small wins, I will bite you-woof!",,
VoiceSound.csv,words_en,"Before winning, one must prepare for a thousand losses. Those weaklings who start to complain after a few games lost will never beat me!","Before winning, one must prepare for a thousand losses. Those weaklings who start to complain after a few games lost will never beat me!",,
VoiceSound.csv,words_en,"I guess my greatest weakness is that I am unable to suppress my luck. Sometimes, this will easily hurt others, which makes my sad...","I guess my greatest weakness is that I am unable to suppress my luck. Sometimes, this will easily hurt others, which makes my sad...",,
VoiceSound.csv,words_en,What? You want to challenge me? You gotta treat me to ramen if you lose!,What? You want to challenge me? You gotta treat me to ramen if you lose!,,
VoiceSound.csv,words_en,"I never wanted to play mahjong with humans, but my brothers knew nothing other than playing fetch.","I never wanted to play mahjong with humans, but my brothers knew nothing other than playing fetch.",,
VoiceSound.csv,words_en,"The so-called ""luck"" is actually a type of belief. If you believe in it, your faith will bring you luck-woof.","The so-called ""luck"" is actually a type of belief. If you believe in it, your faith will bring you luck-woof.",,
VoiceSound.csv,words_en,"Hmm, I shall allow you to pet my head for a little bit... To the left... A bit further down... (Sounds very comfortable) ...Woof-woof","Hmm, I shall allow you to pet my head for a little bit... To the left... A bit further down... (Sounds very comfortable) ...Woof-woof",,
VoiceSound.csv,words_en,"Ouch, why is that cat here? AIBO, don't tell anyone that you have seen me. Wait, do you have cologne? I gotta cover my smell...","Ouch, why is that cat here? AIBO, don't tell anyone that you have seen me. Wait, do you have cologne? I gotta cover my smell...",,
VoiceSound.csv,words_en,"Yeah, not bad.","Yeah, not bad.",,
VoiceSound.csv,words_en,"I know you know me the best, AIBO!","I know you know me the best, AIBO!",,
VoiceSound.csv,words_en,"You look like a newbie, but that's okay. Let me teach ya.","You look like a newbie, but that's okay. Let me teach ya.",,
VoiceSound.csv,words_en,"Well, AIBO, if you could please me a little more, maybe I can share some of my luck with you!","Well, AIBO, if you could please me a little more, maybe I can share some of my luck with you!",,
VoiceSound.csv,words_en,"You are getting better at this, AIBO!","You are getting better at this, AIBO!",,
VoiceSound.csv,words_en,"Hey, check my fur! Isn't it smooth and shiny? This is the perfect fur for someone as elegant and mighty as me! Would you like to touch it-woof?","Hey, check my fur! Isn't it smooth and shiny? This is the perfect fur for someone as elegant and mighty as me! Would you like to touch it-woof?",,
VoiceSound.csv,words_en,You are the first human that I accept. Keep it up!,You are the first human that I accept. Keep it up!,,
VoiceSound.csv,words_en,"I haven't had this feeling for a long time. You are really an amazing one, AIBO! This contract is the proof of our bonding. Allow me to introduce myself again. Now, I present you Wanjirou, one of the (former) mahjong players of Mahjong Soul Temple.","I haven't had this feeling for a long time. You are really an amazing one, AIBO! This contract is the proof of our bonding. Allow me to introduce myself again. Now, I present you Wanjirou, one of the (former) mahjong players of Mahjong Soul Temple.",,
VoiceSound.csv,words_en,"I may be unfortunate now, but my luck will come later. That's my style","I may be unfortunate now, but my luck will come later. That's my style",,
VoiceSound.csv,words_en,"Sorry, dear Dora","Sorry, dear Dora",,
VoiceSound.csv,words_en,I must not miss the last chance,I must not miss the last chance,,
VoiceSound.csv,words_en,This is it! A Tenpai that is as noble as my identity!,This is it! A Tenpai that is as noble as my identity!,,
VoiceSound.csv,words_en,I can't hold my luck back anymore.,I can't hold my luck back anymore.,,
VoiceSound.csv,words_en,Riichi. I'm going to win.,Riichi. I'm going to win.,,
VoiceSound.csv,words_en,Ron. Been waiting for this.,Ron. Been waiting for this.,,
VoiceSound.csv,words_en,Tsumo. I win.,Tsumo. I win.,,
VoiceSound.csv,words_en,My name is Sora Ichinose... *Cough*... Please keep at least 75 centimeters from me... My sister told me not to get too close to strangers.,My name is Sora Ichinose... *Cough*... Please keep at least 75 centimeters from me... My sister told me not to get too close to strangers.,,
VoiceSound.csv,words_en,Just like how I calculated.,Just like how I calculated.,,
VoiceSound.csv,words_en,*Cough*... Have you come to see me again today?,*Cough*... Have you come to see me again today?,,
VoiceSound.csv,words_en,I've been waiting for you. How am I feeling? Not too bad. Wanna play together?,I've been waiting for you. How am I feeling? Not too bad. Wanna play together?,,
VoiceSound.csv,words_en,"Mathematics is the foundation of this world. There's no such thing as ""luck"", only ""probability"" exists. Based on data from your previous games, your chance to win against me is only about 39.8%.","Mathematics is the foundation of this world. There's no such thing as ""luck"", only ""probability"" exists. Based on data from your previous games, your chance to win against me is only about 39.8%.",,
VoiceSound.csv,words_en,"Oops?! The priestess of that temple, isn't she weird? A human with cat ears is supposed to be a huge discovery for science!","Oops?! The priestess of that temple, isn't she weird? A human with cat ears is supposed to be a huge discovery for science!",,
VoiceSound.csv,words_en,Mahjong is nothing but a game of probability. I will not lose when it comes to calculating.,Mahjong is nothing but a game of probability. I will not lose when it comes to calculating.,,
VoiceSound.csv,words_en,I am... very good at Rubik's Cube... But nobody wants to play with me... Do you want to play together?,I am... very good at Rubik's Cube... But nobody wants to play with me... Do you want to play together?,,
VoiceSound.csv,words_en,"I don't often go to school. While I am fine on my own, I still want to play with others...","I don't often go to school. While I am fine on my own, I still want to play with others...",,
VoiceSound.csv,words_en,"*Crying*... I am not crying. I only lost a game, I am not crying! I just had dirt in my eyes... Let's have one more game, I will definitely winning this time!","*Crying*... I am not crying. I only lost a game, I am not crying! I just had dirt in my eyes... Let's have one more game, I will definitely winning this time!",,
VoiceSound.csv,words_en,"Rubik's Cube? I played it in front of everyone when I was little, and they all came to me saying ""wow you are great"". So I thought, since they liked me playing Rubik's Cube, it must be something that could bring me friends. That's why I keep playing it until now...","Rubik's Cube? I played it in front of everyone when I was little, and they all came to me saying ""wow you are great"". So I thought, since they liked me playing Rubik's Cube, it must be something that could bring me friends. That's why I keep playing it until now...",,
VoiceSound.csv,words_en,"Hmm... Why do you play this tile? Apparently, the other tile is more efficient! Although you are older than me, you don't seem to be smarter. Well, I guess it's time for me to teach you how to play with efficiency in mind.","Hmm... Why do you play this tile? Apparently, the other tile is more efficient! Although you are older than me, you don't seem to be smarter. Well, I guess it's time for me to teach you how to play with efficiency in mind.",,
VoiceSound.csv,words_en,"Wow, what's this... I will take good care of it!","Wow, what's this... I will take good care of it!",,
VoiceSound.csv,words_en,"We may not have known each other for a long time, but you surely don't look like the kind of bad guys they talked about... Thank you for coming to see me.","We may not have known each other for a long time, but you surely don't look like the kind of bad guys they talked about... Thank you for coming to see me.",,
VoiceSound.csv,words_en,"My sister made this dish, steamed eggs with tomato, for me... She said vegetables and protein would be good for my body. Would you like to have some together?","My sister made this dish, steamed eggs with tomato, for me... She said vegetables and protein would be good for my body. Would you like to have some together?",,
VoiceSound.csv,words_en,"Sometimes, I also want to go to PE classes like everyone else... I want to know what it feels like to run freely on grass... Doctor never allowed me to participate in vigorous exercise ever since I was hospitalized when I was little... Oops, I have talked too much. Anyway, thanks for coming to see me.","Sometimes, I also want to go to PE classes like everyone else... I want to know what it feels like to run freely on grass... Doctor never allowed me to participate in vigorous exercise ever since I was hospitalized when I was little... Oops, I have talked too much. Anyway, thanks for coming to see me.",,
VoiceSound.csv,words_en,"Would you like to play Rubik's Cube? I can teach you! See, one, two, three! Done! What? Was I too fast? That's okay. Let me show you one more time, but make sure you pay attention this time!","Would you like to play Rubik's Cube? I can teach you! See, one, two, three! Done! What? Was I too fast? That's okay. Let me show you one more time, but make sure you pay attention this time!",,
VoiceSound.csv,words_en,"Recently, I am feeling better, maybe because you have been coming over a lot. Doctor has said if I keep improving like this, I can go back to school soon! ...Hmm, ""maybe"" is really not a word that I would normally use. I must have been influenced by you.","Recently, I am feeling better, maybe because you have been coming over a lot. Doctor has said if I keep improving like this, I can go back to school soon! ...Hmm, ""maybe"" is really not a word that I would normally use. I must have been influenced by you.",,
VoiceSound.csv,words_en,"Apart from my family, you are the first person that I can talk with. I know this sounds weird, but I feel we are already friends. There are billions of people on the planet. The probability of two strangers becoming friends is probably only one in millions, just like winning a jackpot! Are we going to be friends like this all the time? ...That's great, I'm so happy.","Apart from my family, you are the first person that I can talk with. I know this sounds weird, but I feel we are already friends. There are billions of people on the planet. The probability of two strangers becoming friends is probably only one in millions, just like winning a jackpot! Are we going to be friends like this all the time? ...That's great, I'm so happy.",,
VoiceSound.csv,words_en,Bad luck in a row.,Bad luck in a row.,,
VoiceSound.csv,words_en,It is necessary to discard this one for the sake of winning.,It is necessary to discard this one for the sake of winning.,,
VoiceSound.csv,words_en,"Hmm... There are not many draws left, but I still have a chance.","Hmm... There are not many draws left, but I still have a chance.",,
VoiceSound.csv,words_en,Exactly as I calculated.,Exactly as I calculated.,,
VoiceSound.csv,words_en,Here comes my chance.,Here comes my chance.,,
VoiceSound.csv,words_en,Double Riichi. Watch out.,Double Riichi. Watch out.,,
VoiceSound.csv,words_en,Ron. Thanks,Ron. Thanks,,
VoiceSound.csv,words_en,"I'm sorry, but here comes Tsumo.","I'm sorry, but here comes Tsumo.",,
VoiceSound.csv,words_en,"Hi there, I am Hideki Akechi, the captain of Mahjong club and the president of student union. Do you also like to play Mahjong?","Hi there, I am Hideki Akechi, the captain of Mahjong club and the president of student union. Do you also like to play Mahjong?",,
VoiceSound.csv,words_en,I won.,I won.,,
VoiceSound.csv,words_en,"Oh, do you have anything to discuss with me?","Oh, do you have anything to discuss with me?",,
VoiceSound.csv,words_en,"Good work today. Would you like to have a relaxing moment together? Mahjong, or anything.","Good work today. Would you like to have a relaxing moment together? Mahjong, or anything.",,
VoiceSound.csv,words_en,"Victory matters a lot, but the process is equally as important.","Victory matters a lot, but the process is equally as important.",,
VoiceSound.csv,words_en,Thanks for helping out in the student union. Let me treat you to a meal as a reward.,Thanks for helping out in the student union. Let me treat you to a meal as a reward.,,
VoiceSound.csv,words_en,I only became the president of student union because I wanted to be the captain of Mahjong club. I'll be in big trouble if you don't join us.,I only became the president of student union because I wanted to be the captain of Mahjong club. I'll be in big trouble if you don't join us.,,
VoiceSound.csv,words_en,"National champion? Definitely not me. You probably have mistaken me for someone else. Many people have similar looks in this world. After all, my style is completely different from that so-called ""Lucifer of Mahjong""!","National champion? Definitely not me. You probably have mistaken me for someone else. Many people have similar looks in this world. After all, my style is completely different from that so-called ""Lucifer of Mahjong""!",,
VoiceSound.csv,words_en,"Mahjong Soul Shrine is such a great place, just like my grandma's house. The comforting sceneries and interesting people make me feel very free and relaxed. If I had come to this place earlier, I might not have to... Hmm? Nothing, it's just that some old memories had come to me. Don't worry!","Mahjong Soul Shrine is such a great place, just like my grandma's house. The comforting sceneries and interesting people make me feel very free and relaxed. If I had come to this place earlier, I might not have to... Hmm? Nothing, it's just that some old memories had come to me. Don't worry!",,
VoiceSound.csv,words_en,"What's my wish? ...I hope one day I can break away from the shackle of my family and enjoy a carefree life, just like the time I spend with you.","What's my wish? ...I hope one day I can break away from the shackle of my family and enjoy a carefree life, just like the time I spend with you.",,
VoiceSound.csv,words_en,"Grandma taught me that, ""the most important thing about Mahjong is to enjoy the game process"". Thinking back now, I really should have visited her more often instead of trying all unscrupulous means to bring her victory. I did win, but grandma left... ""Lucifer of Mahjong"", what an ironic name.","Grandma taught me that, ""the most important thing about Mahjong is to enjoy the game process"". Thinking back now, I really should have visited her more often instead of trying all unscrupulous means to bring her victory. I did win, but grandma left... ""Lucifer of Mahjong"", what an ironic name.",,
VoiceSound.csv,words_en,"Are you interested in the ancient Yaku? Let me teach you. Grandma showed them to me when I was little, so I often make ancient Yaku without realizing. Many of them are quite interesting, actually. It's a shame that they are no longer used.","Are you interested in the ancient Yaku? Let me teach you. Grandma showed them to me when I was little, so I often make ancient Yaku without realizing. Many of them are quite interesting, actually. It's a shame that they are no longer used.",,
VoiceSound.csv,words_en,Thanks. This looks like something you will give to me.,Thanks. This looks like something you will give to me.,,
VoiceSound.csv,words_en,Wow... So you do remember what I like. I will take good care of it.,Wow... So you do remember what I like. I will take good care of it.,,
VoiceSound.csv,words_en,Is the work at student union too hard? Feel free to let me know if you have any questions at all.,Is the work at student union too hard? Feel free to let me know if you have any questions at all.,,
VoiceSound.csv,words_en,"You must tell me if you are tired. You are working very hard already, so it's completely okay if you want to take a break. I will help you.","You must tell me if you are tired. You are working very hard already, so it's completely okay if you want to take a break. I will help you.",,
VoiceSound.csv,words_en,"Would you like to go horse riding with me next time? It's okay if you don't know how to. I will teach you with patience. I may not look like that, but I'm actually a very good rider.","Would you like to go horse riding with me next time? It's okay if you don't know how to. I will teach you with patience. I may not look like that, but I'm actually a very good rider.",,
VoiceSound.csv,words_en,"I used to only care about winning and missed out on a lot of things. Now, I only want to enjoy the process with you, in each Mahjong game.","I used to only care about winning and missed out on a lot of things. Now, I only want to enjoy the process with you, in each Mahjong game.",,
VoiceSound.csv,words_en,"Winning is not everything. That was the lesson I learned from national competition. So, could you please keep the secret that I am the ""Lucifer of Mahjong"" just between two of us?","Winning is not everything. That was the lesson I learned from national competition. So, could you please keep the secret that I am the ""Lucifer of Mahjong"" just between two of us?",,
VoiceSound.csv,words_en,"As I spend more time with you, I start to cherish these days more and more. I hope we can keep going like this forever. Not just for Mahjong, of course...","As I spend more time with you, I start to cherish these days more and more. I hope we can keep going like this forever. Not just for Mahjong, of course...",,
VoiceSound.csv,words_en,This happens often.,This happens often.,,
VoiceSound.csv,words_en,One man's trash is another man's treasure.,One man's trash is another man's treasure.,,
VoiceSound.csv,words_en,One must not relax in late game.,One must not relax in late game.,,
VoiceSound.csv,words_en,"Sometimes, I want to give it a try.","Sometimes, I want to give it a try.",,
VoiceSound.csv,words_en,"Everybody, be careful.","Everybody, be careful.",,
VoiceSound.csv,words_en,My goal is to become the Lifetime Queen! Hmm? What? Are you saying that's a title of Japanese Shogi?,My goal is to become the Lifetime Queen! Hmm? What? Are you saying that's a title of Japanese Shogi?,,
VoiceSound.csv,words_en,"Wait, what? How did I become the first?","Wait, what? How did I become the first?",,
VoiceSound.csv,words_en,Are you here to see me again? I'm so happy!,Are you here to see me again? I'm so happy!,,
VoiceSound.csv,words_en,Here's a novel that I would recommended. You should take a read!,Here's a novel that I would recommended. You should take a read!,,
VoiceSound.csv,words_en,What a refreshing morning. Let's keep up the hard work today!,What a refreshing morning. Let's keep up the hard work today!,,
VoiceSound.csv,words_en,"What's my hobby? Reading novels is my favorite, probably.","What's my hobby? Reading novels is my favorite, probably.",,
VoiceSound.csv,words_en,I think I have played too much Mahjong recently... I wonder what everyone is doing at the club?,I think I have played too much Mahjong recently... I wonder what everyone is doing at the club?,,
VoiceSound.csv,words_en,You want me to introduce my sister to you? Why?,You want me to introduce my sister to you? Why?,,
VoiceSound.csv,words_en,What food do I dislike? Nothing particular... I'm not very good at eating bitter stuff.,What food do I dislike? Nothing particular... I'm not very good at eating bitter stuff.,,
